(50.38332231259563, 204397.707252224)
(41.80517280287525, 204397.712366677)
(25.629116124952724, 204397.71976503)
(35.6585841482679, 204397.723279333)
(59.3353150809633, 204397.726213578)
(73.20369442083381, 204397.728643807)
(88.34023633286228, 204397.734584472)
(99.14430601709012, 204397.739346473)
(101.26912571213306, 204397.744268914)
(95.46323750509352, 204397.751870863)
(94.77160762696536, 204397.758765589)
(88.59045571328761, 204397.762403136)
(89.97424796617364, 204397.76523754)
(95.34577669048127, 204397.771800375)
(104.88464458422288, 204397.774496817)
(113.06365129674113, 204397.778657007)
(129.21657445499005, 204397.78319118)
(149.73193544315865, 204397.788807228)
(133.06576064037492, 204397.793287649)
(102.38306642512441, 204397.797310694)
(105.19876748850771, 204397.802549229)
(97.48901649280856, 204397.806657869)
(88.95201975272624, 204397.810746826)
(89.83207222514865, 204397.815460768)
(80.87806196224047, 204397.820641894)
(77.32103820067393, 204397.826910632)
(75.77540163568203, 204397.831125378)
(72.98049070981392, 204397.837902128)
(79.3863696541998, 204397.841905007)
(80.68638996483608, 204397.845801801)
(89.93103004551894, 204397.850124526)
(90.58164223079345, 204397.857106747)
(97.38063117311874, 204397.861485907)
(95.88919911459931, 204397.867423089)
(101.32651676480563, 204397.86923694)
(94.36414122884744, 204397.873352256)
(91.62087822607958, 204397.877250246)
(95.86472867794086, 204397.880108365)
(103.4557283448222, 204397.885726574)
(102.89868653251835, 204397.893656498)
(111.11387697378316, 204397.898418917)
(112.93375866600789, 204397.90277845)
(105.12462126927996, 204397.906355419)
(104.27578099382038, 204397.911240871)
(95.02708932384246, 204397.919561444)
(95.09699719181812, 204397.923182051)
(89.49961285640586, 204397.926949343)
(82.11199150181452, 204397.929919313)
(80.72909538667658, 204397.936215556)
(79.52300231018793, 204397.940775383)
(80.01433557586031, 204397.943989441)
(72.95148057400667, 204397.9485163)
(76.47312274106523, 204397.954601525)
(76.58468538513029, 204397.957285112)
(83.66607891796016, 204397.965857581)
(90.6304010449816, 204397.973077586)
(90.89545271525634, 204397.977315774)
(103.79792573935983, 204397.983244092)
(105.73251263674751, 204397.986400198)
(104.17269668574778, 204397.990633636)
(99.6578412987775, 204397.996666975)
(93.34345800662325, 204398.000728488)
(98.38211915933066, 204398.005087571)
(103.79134838951595, 204398.010749028)
(107.45768386702812, 204398.012861641)
(109.19290155941417, 204398.019178168)
(106.16785600814518, 204398.022317056)
(93.79699445235516, 204398.028283653)
(90.44983447022958, 204398.034739291)
(82.29658260077352, 204398.037197514)
(80.7554396547672, 204398.042527775)
(84.16290887841333, 204398.045338085)
(79.93564643794946, 204398.052322433)
(80.8530392406547, 204398.056293639)
(75.85302324103036, 204398.0595415)
(68.94923318377258, 204398.061811533)
(73.40504818897506, 204398.066154508)
(77.98675789110435, 204398.070808932)
(82.49241110267664, 204398.076930139)
(84.9303224067147, 204398.082054735)
(86.0161964902945, 204398.084552394)
(89.32562843793707, 204398.09186937)
(93.21762409997831, 204398.094664908)
(89.56697894373235, 204398.101293319)
(85.99465496159905, 204398.107069418)
(82.85950476748992, 204398.110114636)
(92.07440862660391, 204398.116242477)
(97.89690163906403, 204398.120443389)
(100.09844754367231, 204398.123765345)
(108.75700010183584, 204398.131533722)
(101.35430644833971, 204398.13481359)
(101.26930338877291, 204398.142903792)
(96.21707343214618, 204398.146776772)
(95.69337563469443, 204398.150057112)
(82.99507181786856, 204398.154946904)
(0.10463450540357555, 204398.160555925)
(0.010700381623768835, 204398.166037473)
(0.0, 204398.169713347)
(-0.010142686671806882, 204398.171590729)
(-0.030690891293741848, 204398.176566035)
(-0.02035123055623224, 204398.182562335)
(-0.051323708029204204, 204398.18715949)
(-0.021358142427982976, 204398.190486892)
(0.0, 204398.195361494)
(0.042652408976580874, 204398.20155697)
(0.0612737414971852, 204398.204313634)
(0.527364119524721, 204398.207859057)
(2.38388683215174, 204398.214135145)
(1.9899738266378497, 204398.217887101)
(1.039097396511361, 204398.221589462)
(3.6650044561314354, 204398.227969439)
(43.05828108104444, 204398.231648324)
(50.22238270761072, 204398.237192136)
(60.75731477424618, 204398.243418402)
(56.055388630165794, 204398.247162694)
(49.46238452742506, 204398.253037453)
(43.564925265285666, 204398.255077352)
(47.7600900706897, 204398.259314121)
(36.315638141009885, 204398.265099211)
(31.424637431029097, 204398.267170535)
(20.94880598214211, 204398.271182386)
(31.11185672150117, 204398.275787293)
(18.50865120765492, 204398.278293961)
(11.241024347171937, 204398.283506509)
(14.18751990802906, 204398.289598054)
(48.13951732040069, 204398.293532501)
(59.05072537072287, 204398.296177248)
(67.19884022874106, 204398.303271479)
(67.3013268015274, 204398.307644143)
(74.51969875176475, 204398.312306274)
(76.68767546301005, 204398.319658154)
(82.30408734177661, 204398.322648305)
(81.84081952882838, 204398.325052778)
(80.74409372228965, 204398.330791687)
(83.16997324243957, 204398.334597587)
(86.07602902040628, 204398.339890114)
(78.33060999825614, 204398.343621202)
(76.81106492947342, 204398.348824265)
(63.90728417489391, 204398.353473455)
(58.42571138771078, 204398.358502443)
(47.56320943959813, 204398.363166125)
(42.154883224341184, 204398.368455568)
(7.578455408929004, 204398.373810196)
(-0.08094674435517654, 204398.379442412)
(-1.286185286416183, 204398.381516382)
(-1.336080191979462, 204398.385639362)
(-1.3294005850064292, 204398.392079557)
(-1.4334196565734387, 204398.396989051)
(-1.3369009069816808, 204398.402532216)
(1.0941745947152808, 204398.406147693)
(41.49559750328731, 204398.4087163)
(62.17500268584165, 204398.413322015)
(63.39643206991422, 204398.41947261)
(59.53050872523552, 204398.422150458)
(56.797501059349585, 204398.427805179)
(55.05060368961874, 204398.431746795)
(55.51695830774537, 204398.436680722)
(66.2347498383105, 204398.441991949)
(69.69038859989575, 204398.448271596)
(73.28076344612727, 204398.450780077)
(81.1893560795931, 204398.454639624)
(85.68818194137486, 204398.460822522)
(81.14165070644472, 204398.463789509)
(74.00635475460038, 204398.472071981)
(69.60644159814785, 204398.47503785)
(69.7099656335057, 204398.480974063)
(62.446732014921665, 204398.485166801)
(57.319387445289586, 204398.491706269)
(50.312724356483955, 204398.495568941)
(43.12681786383072, 204398.499171397)
(25.158327467899795, 204398.50513577)
(36.55617815675966, 204398.507652941)
(59.21301069013012, 204398.516861798)
(76.09928212867231, 204398.518719026)
(84.38536240440595, 204398.523458591)
(95.06982425327367, 204398.52838281)
(98.90320096667256, 204398.534469577)
(91.59245458232277, 204398.54101232)
(90.63459634533397, 204398.545561671)
(86.77331929369797, 204398.550739623)
(88.13273608656607, 204398.555877248)
(93.56399907637456, 204398.55884727)
(101.42064088845846, 204398.566027468)
(110.99116905397229, 204398.570269187)
(136.32906969869424, 204398.572612878)
(148.62080605291948, 204398.576868428)
(126.14067145231334, 204398.580593617)
(106.77123069868631, 204398.584403595)
(102.3924188242102, 204398.589625639)
(95.89583987362971, 204398.595462175)
(91.32644768965358, 204398.599211951)
(89.18717932764537, 204398.603280197)
(84.43853492999077, 204398.60716974)
(78.06290740819676, 204398.610240682)
(79.4562295843925, 204398.616836857)
(77.13803028258928, 204398.62184829)
(77.41295329245364, 204398.629772877)
(82.16386512445766, 204398.632558205)
(90.36151750422175, 204398.635942059)
(92.97080919177967, 204398.639131412)
(96.28940945653454, 204398.645270313)
(98.02665630048881, 204398.655565857)
(101.51473866027104, 204398.65773563)
(92.89812577508441, 204398.662748564)
(93.59757436834192, 204398.664697203)
(98.41612119936441, 204398.668662207)
(102.90846598562173, 204398.671210091)
(103.83730105784379, 204398.676939363)
(111.96812972226927, 204398.682465068)
(106.54660399163507, 204398.686612357)
(104.08828182535345, 204398.692742843)
(105.63494833281302, 204398.697109747)
(96.48212978363611, 204398.699728738)
(98.28569253894568, 204398.702490344)
(89.50340107176754, 204398.707277658)
(85.8093466021844, 204398.712062058)
(77.90481611073568, 204398.715626452)
(78.51544770176258, 204398.722301104)
(76.97415087668165, 204398.728244643)
(74.31184259925726, 204398.734485487)
(80.19898223438281, 204398.739655694)
(78.71183911949944, 204398.744176386)
(84.26793458692897, 204398.747845034)
(91.16998925343218, 204398.751531303)
(89.25014575993598, 204398.755906506)
(102.94646779255075, 204398.76046915)
(106.28616471039483, 204398.765056316)
(101.4835383093205, 204398.77042063)
(99.69437145245881, 204398.775037735)
(90.49499354770529, 204398.779778392)
(95.78294728910188, 204398.78337163)
(103.68064455818933, 204398.786982497)
(105.19050021426465, 204398.793331227)
(107.32986576956631, 204398.799444081)
(102.03218594734315, 204398.802874437)
(92.58575504470912, 204398.806851673)
(91.19118366634913, 204398.809609429)
(90.4397914619221, 204398.815943301)
(85.78749860860704, 204398.827682717)
(85.26823509431767, 204398.834977913)
(83.12850315282725, 204398.839198238)
(82.15774134117825, 204398.842904679)
(70.79282863455242, 204398.847923325)
(74.61814961990112, 204398.854584925)
(71.1459822444904, 204398.861949172)
(76.14788002270632, 204398.865932534)
(77.07789211539351, 204398.870836585)
(84.20268037450981, 204398.872994202)
(89.14305475745185, 204398.877512307)
(90.52122988433732, 204398.882789438)
(90.34024363998499, 204398.890976545)
(88.97741171644607, 204398.894916235)
(85.72996202135997, 204398.901264181)
(85.23850717029009, 204398.905258372)
(91.08058069362565, 204398.910801808)
(99.72529103044005, 204398.91438205)
(100.52965169449999, 204398.919688608)
(104.94026107759422, 204398.922653319)
(108.41005607444413, 204398.927705193)
(101.07368627556599, 204398.933114391)
(97.98548098564581, 204398.936214487)
(95.16675742203685, 204398.941044846)
(88.64390236250674, 204398.944222142)
(0.10178106059327632, 204398.952110387)
(0.010050909755625333, 204398.956547705)
(0.0, 204398.959200066)
(-0.01026503000228785, 204398.965196311)
(-0.03219049313080723, 204398.969716182)
(-0.02144946179542352, 204398.976581554)
(-0.05067942131915264, 204398.981131608)
(-0.019858662929379704, 204398.98810487)
(0.0, 204398.991450788)
(0.04066298297143721, 204398.993961401)
(0.06278188938762223, 204399.000683915)
(0.5522393390301132, 204399.004227214)
(2.220356354336487, 204399.008284165)
(2.0760340645073643, 204399.013914347)
(1.0349329896194193, 204399.018643308)
(3.9502597676137494, 204399.024524668)
(45.19245241721295, 204399.03069975)
(50.619474816260826, 204399.032787955)
(61.40417501710054, 204399.039175868)
(56.051177925915844, 204399.045085769)
(47.577505804529025, 204399.050813013)
(43.443639396303155, 204399.054181068)
(49.67665526607806, 204399.057128994)
(38.10306396454065, 204399.062803245)
(30.934402073345254, 204399.066711067)
(20.614778013985305, 204399.071995898)
(32.52625517423486, 204399.076443871)
(19.430104794330205, 204399.081835722)
(11.476405482991291, 204399.087866339)
(13.828006346685576, 204399.093292616)
(48.9398678946032, 204399.096689916)
(57.03619737582292, 204399.102061812)
(66.16728746898181, 204399.106627057)
(64.76717042963705, 204399.110801396)
(69.1088780106745, 204399.114704867)
(73.68945726682017, 204399.118007725)
(82.24190357901008, 204399.128257686)
(83.49972347403545, 204399.131715182)
(83.69102885544672, 204399.135041819)
(81.42615238047748, 204399.141086324)
(88.87642046557995, 204399.144056514)
(82.3513359879285, 204399.150379001)
(81.52234721465811, 204399.154353037)
(65.62630221617749, 204399.157965365)
(57.06122422208702, 204399.16847712)
(47.875737501721744, 204399.17185553)
(38.992279731552934, 204399.176234922)
(7.888122639112957, 204399.181905032)
(-0.08470698810693955, 204399.185477499)
(-1.3237449741666771, 204399.192005652)
(-1.3308654196959901, 204399.195267743)
(-1.3230827532245615, 204399.197847258)
(-1.327586474769446, 204399.202026071)
(-1.3847374893131277, 204399.207519916)
(1.1211328458916552, 204399.21268175)
(41.132240772990315, 204399.219255952)
(61.317358966623615, 204399.224580291)
(62.96492324637935, 204399.229625773)
(59.25745190565771, 204399.234506232)
(55.72609735009428, 204399.238868583)
(53.3244264716354, 204399.242958533)
(53.7876780127039, 204399.24782674)
(61.970411830398646, 204399.2505054)
(71.13040185984005, 204399.255182522)
(76.44114968178499, 204399.261564958)
(81.22810587916891, 204399.264504778)
(85.60306490404432, 204399.268474259)
(85.75956869536111, 204399.27131068)
(75.6447609583217, 204399.2779567)
(68.97567660693437, 204399.281747584)
(66.43498743723023, 204399.287227054)
(58.4692477060329, 204399.290067033)
(57.81638664271901, 204399.294866313)
(51.42948112072244, 204399.299401729)
(39.69529416011977, 204399.30415596)
(26.64154853603378, 204399.308613727)
(36.61027082240279, 204399.31419126)
(60.24044644198858, 204399.320198922)
(74.04087924722015, 204399.323413404)
(84.93219852001532, 204399.328265089)
(94.59087274095322, 204399.334087952)
(100.52104389472444, 204399.336562011)
(96.56902469002009, 204399.341961261)
(96.48159285864222, 204399.345535957)
(87.33900705671635, 204399.347947978)
(89.85813401828646, 204399.353065421)
(91.97686743332598, 204399.357896238)
(96.88224945127754, 204399.362084458)
(109.68293278446785, 204399.366046411)
(131.10768324608537, 204399.369088519)
(143.05159486225978, 204399.374542139)
(135.41731333311336, 204399.377471919)
(108.24545411422284, 204399.38427928)
(100.64700602090502, 204399.388575786)
(100.12241906319903, 204399.392934785)
(91.81066202954072, 204399.396826662)
(90.6451761181122, 204399.40345233)
(81.7619254873211, 204399.408439618)
(79.08005986918413, 204399.412358295)
(74.9334021782793, 204399.419127053)
(74.20329782129352, 204399.423051258)
(76.8723679448245, 204399.429312666)
(85.33795224650264, 204399.43466171)
(88.05898163620199, 204399.438852803)
(94.66045910674913, 204399.441472864)
(100.10549466103109, 204399.446597197)
(102.72365534921883, 204399.449900148)
(103.10518101770924, 204399.452864123)
(90.98387379332871, 204399.457906066)
(90.38346624879512, 204399.46395863)
(96.79426864288621, 204399.466879818)
(97.89296274024582, 204399.470473648)
(104.22909325155797, 204399.47597886)
(109.96479437268272, 204399.482291692)
(109.07213022364537, 204399.486177199)
(105.39819347019451, 204399.489701119)
(102.27960348572122, 204399.49395754)
(96.4291052003677, 204399.500867393)
(99.78573448700715, 204399.505780093)
(87.59802673755297, 204399.510431686)
(87.13950769863388, 204399.516678241)
(85.48079183602394, 204399.520890949)
(76.11671279928972, 204399.523293117)
(74.3901093831189, 204399.530198619)
(77.04214062905083, 204399.532357168)
(76.13965417114596, 204399.537316214)
(77.48741847524369, 204399.541783814)
(84.5830703311539, 204399.547052976)
(92.31687014427533, 204399.551277218)
(96.05750955916153, 204399.555441984)
(100.19429532577507, 204399.560652062)
(103.41051167874122, 204399.564391164)
(100.39778665403205, 204399.568955651)
(99.20056039809967, 204399.573236388)
(92.55953704507195, 204399.576827181)
(97.53730680378547, 204399.580275522)
(104.1430053771928, 204399.584371993)
(110.13769960827167, 204399.58891028)
(103.27888012896835, 204399.592937641)
(104.50553025639176, 204399.595800802)
(95.02029546356498, 204399.600120788)
(91.91486972151576, 204399.606086557)
(87.91886134177572, 204399.610149732)
(84.12351025247244, 204399.615716259)
(86.47999021075188, 204399.621623439)
(81.27084263209792, 204399.629403687)
(75.57186661798116, 204399.631714911)
(74.81004707915551, 204399.638499501)
(75.55375395133609, 204399.642694)
(76.81986619999637, 204399.645509478)
(75.50760318400569, 204399.650667389)
(77.41174881190878, 204399.657662653)
(87.06591595596163, 204399.662126074)
(88.35523739812976, 204399.666738402)
(92.48805746437776, 204399.67503872)
(95.72914241597921, 204399.678145269)
(90.13424635996003, 204399.680999772)
(86.90428410400003, 204399.685239436)
(87.57825846062099, 204399.69001089)
(89.93731399240559, 204399.693955445)
(96.65556343289401, 204399.699333632)
(104.40471142146394, 204399.702431535)
(107.66657237211413, 204399.707299017)
(104.32742628772252, 204399.710421562)
(102.16461296837056, 204399.714088961)
(94.16612249410048, 204399.719200411)
(90.27156378814315, 204399.729170896)
(84.23347747482654, 204399.73320706)
(0.10594825586980083, 204399.737616562)
(0.01021986006101547, 204399.740861937)
(0.0, 204399.744300775)
(-0.010355885255037913, 204399.748691277)
(-0.029939215615139656, 204399.750591588)
(-0.018984787928988892, 204399.759490432)
(-0.05174725380655709, 204399.764674845)
(-0.020213174028640403, 204399.768211298)
(0.0, 204399.772997282)
(0.039776515912952524, 204399.778419849)
(0.061203208428628156, 204399.786578005)
(0.5625717585632171, 204399.789485727)
(2.2897647414283693, 204399.794829112)
(2.0098871809388905, 204399.799225402)
(1.1211843251049036, 204399.803768418)
(3.6937198508518216, 204399.80842661)
(45.26570101859197, 204399.810466205)
(51.465546933088774, 204399.813978098)
(59.441649317757424, 204399.819913572)
(55.123182656957866, 204399.826338859)
(50.63525993662988, 204399.832293831)
(43.05703954452635, 204399.835808032)
(45.863724432102046, 204399.840840752)
(36.232626949644064, 204399.847575217)
(31.856536438392766, 204399.851737197)
(20.804518263813858, 204399.854996198)
(30.65663248038763, 204399.859750166)
(19.481079615834794, 204399.864414587)
(11.700562471919588, 204399.871804258)
(13.903885746530335, 204399.875377482)
(48.59194715302366, 204399.880528835)
(59.39208812975055, 204399.884807577)
(63.958098027898245, 204399.889644521)
(67.85081623116814, 204399.892065988)
(68.70810697518945, 204399.898086424)
(78.23769129717931, 204399.903469917)
(84.83990697641983, 204399.909255708)
(83.05175054726303, 204399.911716925)
(81.44651060651682, 204399.918397376)
(76.5354534005298, 204399.923893221)
(85.49128595338468, 204399.929315985)
(82.34377486592385, 204399.933216694)
(79.63570305460924, 204399.937629886)
(63.36838441005825, 204399.941461178)
(58.55566782745143, 204399.946673765)
(49.17105430882352, 204399.950145411)
(42.57211282241782, 204399.955484512)
(7.465755530636091, 204399.961034902)
(-0.08173023995026356, 204399.965282343)
(-1.2320597396232014, 204399.969570497)
(-1.3274643423062171, 204399.975057996)
(-1.4131099962075266, 204399.977760613)
(-1.3723303346524904, 204399.982182548)
(-1.466914754488787, 204399.987624822)
(1.1569798358625891, 204399.992556499)
(42.0509122713455, 204399.996786044)
(60.80389387925797, 204400.00033725)
(58.72847820929461, 204400.006057108)
(58.085780171888445, 204400.008751827)
(56.218002987668896, 204400.014901358)
(55.17651105087255, 204400.017774766)
(55.78872338387066, 204400.023404797)
(64.46785463407222, 204400.029410332)
(69.33705507800201, 204400.032559779)
(75.49974312489653, 204400.036270628)
(83.91053873308722, 204400.040635683)
(82.98871520803216, 204400.043999845)
(83.72675608076236, 204400.047361603)
(77.86538445337423, 204400.052121372)
(70.51981839872246, 204400.055927367)
(66.94546088579199, 204400.062205497)
(62.335209740024354, 204400.066679518)
(58.43688788529842, 204400.070726362)
(51.71286715239847, 204400.074506524)
(40.79992734773849, 204400.077719245)
(25.948137704231513, 204400.085735816)
(35.290026423105715, 204400.090025841)
(60.48465499462884, 204400.093695206)
(74.61806684296016, 204400.098435187)
(84.89026854858457, 204400.102795017)
(89.88980959274177, 204400.105809012)
(100.22829602330145, 204400.111783944)
(91.31804059127924, 204400.115697055)
(89.88499476646064, 204400.120245807)
(90.13556641466326, 204400.122018117)
(87.29880183160253, 204400.128878191)
(94.74691022405338, 204400.133805435)
(100.11799639089267, 204400.138161353)
(109.45412894107346, 204400.142445501)
(144.91736255445284, 204400.146490127)
(152.88092725045686, 204400.152409389)
(128.97977324244567, 204400.159670152)
(102.6321001108407, 204400.163874994)
(100.87874547047531, 204400.167910101)
(97.68386434002227, 204400.174879424)
(92.7597350811946, 204400.180680407)
(84.69519407942506, 204400.183908783)
(80.70089883585246, 204400.188140011)
(76.60732333409656, 204400.194614742)
(77.12131502608935, 204400.198536932)
(76.14440412875024, 204400.202588734)
(76.3468459831553, 204400.205249767)
(88.35559616838978, 204400.213423704)
(87.17618330637308, 204400.215876152)
(95.66807045901317, 204400.222246642)
(97.10744020262577, 204400.226968419)
(97.12457852379723, 204400.230931989)
(100.3636026539507, 204400.2347204)
(96.26889587193844, 204400.240637896)
(95.04672654783033, 204400.244123912)
(97.52226195933733, 204400.249173145)
(107.298562619221, 204400.251886662)
(105.00307528177609, 204400.258323153)
(108.16203758715479, 204400.261509696)
(112.50487897227154, 204400.266681255)
(106.53330224770605, 204400.273543577)
(102.21859024497178, 204400.277186396)
(98.55149968552618, 204400.278693325)
(99.4349040139302, 204400.285334892)
(90.69371465953552, 204400.290072911)
(84.148136843909, 204400.29520257)
(81.0842629548064, 204400.300027981)
(74.78095853382192, 204400.303970656)
(72.24614201913019, 204400.309700316)
(73.17490591006359, 204400.315665865)
(80.42155559564753, 204400.318457917)
(78.7925164907522, 204400.322222202)
(83.92437010001437, 204400.325301224)
(86.84294280822103, 204400.330502779)
(96.84727868087514, 204400.33458334)
(102.36809194697702, 204400.338292357)
(103.05596657555867, 204400.34185246)
(102.4267728847339, 204400.347682493)
(94.27175799285682, 204400.350878528)
(94.0275873025159, 204400.353658348)
(95.31082561342248, 204400.357629837)
(97.74570100484338, 204400.363263564)
(104.1902230441215, 204400.370027776)
(104.79115106270058, 204400.372619067)
(102.15600469160407, 204400.375667711)
(96.53319035066758, 204400.382169065)
(88.84994973583014, 204400.389796096)
(91.83784588674266, 204400.393603215)
(78.86223757949614, 204400.395602044)
(86.16617935357041, 204400.40076444)
(84.70411383997734, 204400.406381407)
(78.27349461589412, 204400.410591772)
(78.12348312900447, 204400.415967553)
(72.78862691314396, 204400.420938535)
(75.18338154105965, 204400.425136227)
(74.86662305090806, 204400.430964935)
(81.70221928605756, 204400.434913747)
(85.54069262862728, 204400.440362228)
(86.45101126657099, 204400.446439766)
(89.35476778770204, 204400.449502988)
(90.98397498064855, 204400.455511401)
(90.56163607552077, 204400.459683235)
(85.7316857236475, 204400.464850799)
(87.53250183801445, 204400.470353472)
(87.4059055836228, 204400.476792989)
(95.91269990619266, 204400.479400774)
(105.69498231544875, 204400.484447693)
(109.26481914781901, 204400.489653095)
(106.94062884090516, 204400.4950884)
(102.45137080745909, 204400.499719085)
(93.96344652202185, 204400.504531451)
(94.1081838560263, 204400.509954839)
(82.8816154222275, 204400.514005678)
(0.10095701656145667, 204400.518758911)
(0.01023697390756448, 204400.523132895)
(0.0, 204400.525459441)
(-0.010546194329093234, 204400.530599839)
(-0.03010096908659044, 204400.53475755)
(-0.020927897517790072, 204400.541365245)
(-0.04943688030977356, 204400.544947525)
(-0.021175447484227387, 204400.548281412)
(0.0, 204400.552597319)
(0.04075192874065106, 204400.556286532)
(0.060813311958231586, 204400.559297474)
(0.5301469142814218, 204400.562856098)
(2.283668602086025, 204400.566612625)
(2.0303598461662737, 204400.570465254)
(1.0722320153305356, 204400.576792794)
(3.735503303651535, 204400.580250125)
(43.0211048917161, 204400.585483041)
(50.61690641448233, 204400.592412045)
(60.242888643887774, 204400.598004597)
(56.365086585415945, 204400.601618001)
(49.81625666256819, 204400.606142112)
(42.85523543061227, 204400.608612062)
(47.1413350907668, 204400.612739403)
(37.48349144955647, 204400.616213659)
(30.544321195762343, 204400.621840062)
(20.2645715644167, 204400.627062405)
(32.406002042858105, 204400.629010708)
(18.824345054751497, 204400.632984892)
(11.80486906839168, 204400.63849337)
(14.367121159933403, 204400.64357672)
(49.3358831312948, 204400.651506517)
(62.11830631957767, 204400.655260099)
(66.85793543071904, 204400.657499833)
(65.77686547888658, 204400.661757863)
(73.09823277682288, 204400.669826442)
(73.70266109153695, 204400.674458506)
(78.64940623438149, 204400.677828874)
(80.15407325478114, 204400.68277372)
(81.48012509341986, 204400.68970661)
(79.837985828287, 204400.694305819)
(86.96036694979242, 204400.698756657)
(85.23191786742017, 204400.703979296)
(76.37164378591353, 204400.708254831)
(61.44198966530716, 204400.715009016)
(60.3280234773475, 204400.718758587)
(47.19226347007299, 204400.722082446)
(40.95144324774406, 204400.725739451)
(7.053933561820782, 204400.73151487)
(-0.07586381122552759, 204400.733748786)
(-1.2454158456136128, 204400.73799338)
(-1.2923159533328057, 204400.743397595)
(-1.3563658232610585, 204400.746929883)
(-1.445103729271553, 204400.750192859)
(-1.3697303015746072, 204400.755673204)
(1.0832242751612107, 204400.758547786)
(43.1631362840039, 204400.763482118)
(57.0491676499609, 204400.765975239)
(63.08091273753354, 204400.771173554)
(56.10189491577515, 204400.778340255)
(55.869953663711016, 204400.781921006)
(57.870309388996716, 204400.787778209)
(58.001970353984206, 204400.79172254)
(61.43476721777115, 204400.797037851)
(67.48055118500162, 204400.801143588)
(75.9501115618114, 204400.805819131)
(80.4484673489232, 204400.809837739)
(87.1250519996563, 204400.815398754)
(79.41791881801427, 204400.82078053)
(74.3729438646053, 204400.831786478)
(70.48379190925374, 204400.835211453)
(67.7210772734937, 204400.837429143)
(58.62565899359595, 204400.841317198)
(61.68959808389728, 204400.848669517)
(50.85457511702559, 204400.851137493)
(41.2567203914263, 204400.858767267)
(25.939717928515364, 204400.863205918)
(35.54319746344317, 204400.867104062)
(61.47224006487929, 204400.872841325)
(76.89261566172434, 204400.877813867)
(84.59717597132241, 204400.881493136)
(96.17794316291389, 204400.887096719)
(97.18356969635005, 204400.891631197)
(93.54598936716047, 204400.895866177)
(92.15273937313403, 204400.902259381)
(90.98552551232366, 204400.905474811)
(88.50107628808988, 204400.910960692)
(96.56917138622282, 204400.914244059)
(101.7321069576922, 204400.919430568)
(104.51978111295648, 204400.923031748)
(138.9426176062574, 204400.930121585)
(151.00524576285255, 204400.934264988)
(128.72895417981164, 204400.938618131)
(108.95897530222767, 204400.942792493)
(104.02264231883194, 204400.946296043)
(100.98211571451333, 204400.952830779)
(90.47183095221874, 204400.956975624)
(89.85678309644622, 204400.963808897)
(81.05774315962077, 204400.967302419)
(77.27945283656295, 204400.971350246)
(74.36146905167735, 204400.973945757)
